confidence_level,country_id,data_origin,engine_weight_limit,estimates,estimation_method,field_origins,method_note,source_basis,team_name,team_wc_id,year
C,country_australia,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 39.27, ""shots_for"": 7.0, ""shots_against"": 15.13, ""passes_completed"": 264.71, ""crosses"": 15.74, ""set_piece_goals"": null, ""pressing_intensity"": 37.0, ""direct_attacks"": 25.09, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Australia 2018,team_australia_2018,2018
C,country_belgium,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 61.98, ""shots_for"": 18.5, ""shots_against"": 6.72, ""passes_completed"": 466.82, ""crosses"": 17.52, ""set_piece_goals"": null, ""pressing_intensity"": 66.06, ""direct_attacks"": 25.24, ""tactical_style_profile"": ""possession""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Belgium 2018,team_belgium_2018,2018
C,country_brazil,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 55.47, ""shots_for"": 14.35, ""shots_against"": 5.5, ""passes_completed"": 408.35, ""crosses"": 16.45, ""set_piece_goals"": null, ""pressing_intensity"": 58.6, ""direct_attacks"": 24.09, ""tactical_style_profile"": ""defensive_control""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Brazil 2018,team_brazil_2018,2018
C,country_colombia,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 53.02, ""shots_for"": 13.26, ""shots_against"": 6.36, ""passes_completed"": 386.21, ""crosses"": 16.45, ""set_piece_goals"": null, ""pressing_intensity"": 55.35, ""direct_attacks"": 24.44, ""tactical_style_profile"": ""defensive_control""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Colombia 2018,team_colombia_2018,2018
C,country_costa_rica,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 39.27, ""shots_for"": 7.0, ""shots_against"": 15.13, ""passes_completed"": 264.71, ""crosses"": 15.74, ""set_piece_goals"": null, ""pressing_intensity"": 37.0, ""direct_attacks"": 25.09, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Costa Rica 2018,team_costa_rica_2018,2018
C,country_croatia,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 60.12, ""shots_for"": 18.4, ""shots_against"": 10.45, ""passes_completed"": 453.44, ""crosses"": 16.99, ""set_piece_goals"": null, ""pressing_intensity"": 63.06, ""direct_attacks"": 24.46, ""tactical_style_profile"": ""possession""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Croatia 2018,team_croatia_2018,2018
C,country_denmark,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 46.39, ""shots_for"": 7.0, ""shots_against"": 5.5, ""passes_completed"": 327.26, ""crosses"": 15.24, ""set_piece_goals"": null, ""pressing_intensity"": 47.75, ""direct_attacks"": 23.01, ""tactical_style_profile"": ""defensive_control""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Denmark 2018,team_denmark_2018,2018
C,country_egypt,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 38.6, ""shots_for"": 7.0, ""shots_against"": 18.03, ""passes_completed"": 260.0, ""crosses"": 15.81, ""set_piece_goals"": null, ""pressing_intensity"": 35.6, ""direct_attacks"": 25.32, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Egypt 2018,team_egypt_2018,2018
C,country_england,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 54.26, ""shots_for"": 15.28, ""shots_against"": 9.66, ""passes_completed"": 398.42, ""crosses"": 16.86, ""set_piece_goals"": null, ""pressing_intensity"": 56.17, ""direct_attacks"": 25.08, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",England 2018,team_england_2018,2018
C,country_france,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 60.98, ""shots_for"": 18.4, ""shots_against"": 6.72, ""passes_completed"": 459.62, ""crosses"": 16.9, ""set_piece_goals"": null, ""pressing_intensity"": 64.86, ""direct_attacks"": 24.16, ""tactical_style_profile"": ""possession""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",France 2018,team_france_2018,2018
C,country_germany,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 45.93, ""shots_for"": 7.0, ""shots_against"": 11.7, ""passes_completed"": 327.7, ""crosses"": 15.07, ""set_piece_goals"": null, ""pressing_intensity"": 45.73, ""direct_attacks"": 22.76, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Germany 2018,team_germany_2018,2018
C,country_iceland,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 39.27, ""shots_for"": 7.0, ""shots_against"": 15.13, ""passes_completed"": 264.71, ""crosses"": 15.74, ""set_piece_goals"": null, ""pressing_intensity"": 37.0, ""direct_attacks"": 25.09, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Iceland 2018,team_iceland_2018,2018
C,country_iran,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 47.26, ""shots_for"": 7.0, ""shots_against"": 5.9, ""passes_completed"": 337.3, ""crosses"": 14.94, ""set_piece_goals"": null, ""pressing_intensity"": 48.53, ""direct_attacks"": 22.29, ""tactical_style_profile"": ""defensive_control""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Iran 2018,team_iran_2018,2018
C,country_japan,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 46.52, ""shots_for"": 12.71, ""shots_against"": 15.46, ""passes_completed"": 328.16, ""crosses"": 17.1, ""set_piece_goals"": null, ""pressing_intensity"": 45.65, ""direct_attacks"": 26.72, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Japan 2018,team_japan_2018,2018
C,country_mexico,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 48.89, ""shots_for"": 7.0, ""shots_against"": 12.88, ""passes_completed"": 356.51, ""crosses"": 14.99, ""set_piece_goals"": null, ""pressing_intensity"": 49.05, ""direct_attacks"": 22.14, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Mexico 2018,team_mexico_2018,2018
C,country_morocco,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 39.93, ""shots_for"": 7.0, ""shots_against"": 12.23, ""passes_completed"": 269.51, ""crosses"": 15.67, ""set_piece_goals"": null, ""pressing_intensity"": 38.4, ""direct_attacks"": 24.86, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Morocco 2018,team_morocco_2018,2018
C,country_nigeria,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 47.1, ""shots_for"": 8.55, ""shots_against"": 11.7, ""passes_completed"": 336.1, ""crosses"": 15.79, ""set_piece_goals"": null, ""pressing_intensity"": 47.13, ""direct_attacks"": 24.02, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Nigeria 2018,team_nigeria_2018,2018
C,country_panama,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 38.0, ""shots_for"": 7.0, ""shots_against"": 19.0, ""passes_completed"": 260.0, ""crosses"": 15.87, ""set_piece_goals"": null, ""pressing_intensity"": 35.0, ""direct_attacks"": 25.53, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Panama 2018,team_panama_2018,2018
C,country_peru,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 47.26, ""shots_for"": 7.0, ""shots_against"": 5.9, ""passes_completed"": 337.3, ""crosses"": 14.94, ""set_piece_goals"": null, ""pressing_intensity"": 48.53, ""direct_attacks"": 22.29, ""tactical_style_profile"": ""defensive_control""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Peru 2018,team_peru_2018,2018
C,country_poland,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 45.26, ""shots_for"": 7.0, ""shots_against"": 14.6, ""passes_completed"": 322.9, ""crosses"": 15.14, ""set_piece_goals"": null, ""pressing_intensity"": 44.33, ""direct_attacks"": 22.99, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Poland 2018,team_poland_2018,2018
C,country_portugal,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 47.02, ""shots_for"": 12.71, ""shots_against"": 13.28, ""passes_completed"": 331.76, ""crosses"": 17.05, ""set_piece_goals"": null, ""pressing_intensity"": 46.7, ""direct_attacks"": 26.54, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Portugal 2018,team_portugal_2018,2018
C,country_russia,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 55.97, ""shots_for"": 18.5, ""shots_against"": 11.85, ""passes_completed"": 411.95, ""crosses"": 17.9, ""set_piece_goals"": null, ""pressing_intensity"": 57.76, ""direct_attacks"": 26.91, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Russia 2018,team_russia_2018,2018
C,country_saudi_arabia,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 43.93, ""shots_for"": 7.0, ""shots_against"": 19.0, ""passes_completed"": 313.3, ""crosses"": 15.27, ""set_piece_goals"": null, ""pressing_intensity"": 41.53, ""direct_attacks"": 23.46, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Saudi Arabia 2018,team_saudi_arabia_2018,2018
C,country_senegal,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 48.26, ""shots_for"": 11.45, ""shots_against"": 11.7, ""passes_completed"": 344.5, ""crosses"": 16.51, ""set_piece_goals"": null, ""pressing_intensity"": 48.53, ""direct_attacks"": 25.27, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Senegal 2018,team_senegal_2018,2018
C,country_serbia,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 45.93, ""shots_for"": 7.0, ""shots_against"": 11.7, ""passes_completed"": 327.7, ""crosses"": 15.07, ""set_piece_goals"": null, ""pressing_intensity"": 45.73, ""direct_attacks"": 22.76, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Serbia 2018,team_serbia_2018,2018
C,country_south_korea,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 47.76, ""shots_for"": 8.55, ""shots_against"": 8.8, ""passes_completed"": 340.9, ""crosses"": 15.72, ""set_piece_goals"": null, ""pressing_intensity"": 48.53, ""direct_attacks"": 23.78, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",South Korea 2018,team_south_korea_2018,2018
